,Created Date,Closed Date,Descriptor,Latitude,Longitude,geometry,index_right
2013-05-08 14:56:00,05/08/2013 02:56:00 PM,05/09/2013 11:20:00 AM,Noise: air condition/ventilation equipment (NV1),40.69251593032629,-73.98527290316827,POINT (-8236002.905782073 4967093.080037798),0
2013-05-08 15:52:00,05/08/2013 03:52:00 PM,05/09/2013 11:14:00 AM,Noise: air condition/ventilation equipment (NV1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2013-05-08 16:43:00,05/08/2013 04:43:00 PM,05/09/2013 11:12:00 AM,Noise: air condition/ventilation equipment (NV1),40.692216920214854,-73.98666489720736,POINT (-8236157.861849691 4967049.180377719),0
2013-05-08 18:58:00,05/08/2013 06:58:00 PM,05/09/2013 11:21:00 AM,Noise: air condition/ventilation equipment (NV1),40.69260101770024,-73.98526927832249,POINT (-8236002.502266086 4967105.572316207),0
2013-05-08 23:14:00,05/08/2013 11:14:00 PM,05/17/2013 09:30:00 AM,Noise: air condition/ventilation equipment (NV1),40.69260101770024,-73.98526927832249,POINT (-8236002.502266086 4967105.572316207),0
2013-05-09 08:10:00,05/09/2013 08:10:00 AM,05/13/2013 08:57:00 AM,Noise: air condition/ventilation equipment (NV1),40.69263121015778,-73.98526927165196,POINT (-8236002.501523526 4967110.005088007),0
2013-05-09 09:16:00,05/09/2013 09:16:00 AM,05/13/2013 08:58:00 AM,Noise: air condition/ventilation equipment (NV1),40.69219764288435,-73.98612399655849,POINT (-8236097.64906489 4967046.350151574),0
2013-05-10 09:04:00,05/10/2013 09:04:00 AM,05/13/2013 11:46:00 AM,Noise: air condition/ventilation equipment (NV1),40.69260101770024,-73.98526927832249,POINT (-8236002.502266086 4967105.572316207),0
2013-05-10 09:14:00,05/10/2013 09:14:00 AM,05/13/2013 11:48:00 AM,Noise: Manufacturing Noise (NK1),40.69260101770024,-73.98526927832249,POINT (-8236002.502266086 4967105.572316207),0
2013-05-13 14:28:00,05/13/2013 02:28:00 PM,05/14/2013 08:36:00 AM,Noise: air condition/ventilation equipment (NV1),40.69263121015778,-73.98526927165196,POINT (-8236002.501523526 4967110.005088007),0
2013-05-13 15:10:00,05/13/2013 03:10:00 PM,05/14/2013 08:34:00 AM,Noise: air condition/ventilation equipment (NV1),40.69260101770024,-73.98526927832249,POINT (-8236002.502266086 4967105.572316207),0
2013-05-13 17:31:00,05/13/2013 05:31:00 PM,05/14/2013 08:35:00 AM,Noise: air condition/ventilation equipment (NV1),40.69260101770024,-73.98526927832249,POINT (-8236002.502266086 4967105.572316207),0
2013-05-17 16:06:00,05/17/2013 04:06:00 PM,05/24/2013 08:16:00 PM,Noise: air condition/ventilation equipment (NV1),40.69260101770024,-73.98526927832249,POINT (-8236002.502266086 4967105.572316207),0
2013-05-27 09:11:00,05/27/2013 09:11:00 AM,05/28/2013 08:52:00 AM,Noise: air condition/ventilation equipment (NV1),40.69260101770024,-73.98526927832249,POINT (-8236002.502266086 4967105.572316207),0
