,Created Date,Closed Date,Descriptor,Latitude,Longitude,geometry,index_right
2011-10-10 10:22:00,10/10/2011 10:22:00 AM,10/14/2011 03:45:00 PM,Noise: Jack Hammering (NC2),40.72819321240205,-73.99559105112965,POINT (-8237151.516759064 4972332.513691317),0
2011-10-12 00:29:58,10/12/2011 12:29:58 AM,10/12/2011 06:28:29 AM,Banging/Pounding,40.729617714911406,-73.99496315532276,POINT (-8237081.61971757 4972541.769159133),0
2011-10-13 16:52:00,10/13/2011 04:52:00 PM,10/24/2011 08:45:00 AM,"Noise: Air Condition/Ventilation Equip, Residential (NJ1)",40.7288163442425,-73.99832588264749,POINT (-8237455.956811035 4972424.049479279),0
2011-10-13 20:34:00,10/13/2011 08:34:00 PM,10/15/2011 09:00:00 PM,"Noise: Air Condition/Ventilation Equip, Residential (NJ1)",40.72950527723296,-73.99827896070484,POINT (-8237450.733484271 4972525.252213177),0
2011-10-15 14:49:19,10/15/2011 02:49:19 PM,10/15/2011 03:03:10 PM,Loud Talking,40.7299416759293,-73.99735889095516,POINT (-8237348.311788243 4972589.358759377),0
2011-10-17 11:07:00,10/17/2011 11:07:00 AM,10/21/2011 02:00:00 PM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.729535470392605,-73.99833668873262,POINT (-8237457.15973893 4972529.687545575),0
2011-10-18 22:34:38,10/18/2011 10:34:38 PM,10/18/2011 11:41:04 PM,Banging/Pounding,40.729444899165664,-73.99879491278044,POINT (-8237508.169006602 4972516.382766624),0
2011-10-21 00:07:05,10/21/2011 12:07:05 AM,10/21/2011 01:11:20 AM,Loud Talking,40.72950527723296,-73.99827896070484,POINT (-8237450.733484271 4972525.252213177),0
2011-10-23 02:12:39,10/23/2011 02:12:39 AM,10/23/2011 03:10:28 AM,Loud Music/Party,40.729167681090864,-73.99903304781047,POINT (-8237534.678076885 4972475.659955),0
2011-10-24 06:46:00,10/24/2011 06:46:00 AM,10/25/2011 06:45:00 AM,Noise: Construction Before/After Hours (NM1),40.72968643549426,-73.99860368130426,POINT (-8237486.88121605 4972551.864135421),0
2011-10-27 23:36:04,10/27/2011 11:36:04 PM,10/28/2011 12:03:50 AM,Loud Music/Party,40.729444899165664,-73.99879491278044,POINT (-8237508.169006602 4972516.382766624),0
2011-11-01 08:14:18,11/01/2011 08:14:18 AM,11/01/2011 07:02:51 PM,Banging/Pounding,40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2011-11-04 00:59:24,11/04/2011 12:59:24 AM,11/04/2011 05:18:32 AM,Banging/Pounding,40.729617714911406,-73.99496315532276,POINT (-8237081.61971757 4972541.769159133),0
2011-11-10 02:39:00,11/10/2011 02:39:00 AM,11/14/2011 10:45:00 PM,Noise: Construction Equipment (NC1),40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2011-11-16 00:42:29,11/16/2011 12:42:29 AM,11/16/2011 01:50:12 AM,Car/Truck Music,40.72950527723296,-73.99827896070484,POINT (-8237450.733484271 4972525.252213177),0
2011-11-18 03:38:00,11/18/2011 03:38:00 AM,11/24/2011 01:15:00 AM,Noise: Construction Before/After Hours (NM1),40.72792148963188,-73.99580754689255,POINT (-8237175.616957148 4972292.59887871),0
2011-11-22 22:44:11,11/22/2011 10:44:11 PM,11/23/2011 12:57:38 AM,Loud Music/Party,40.72836887045696,-73.99542868007876,POINT (-8237133.441696359 4972358.317130279),0
2011-11-30 14:06:07,11/30/2011 02:06:07 PM,11/30/2011 02:20:48 PM,Loud Talking,40.72955189992351,-73.99657235120627,POINT (-8237260.754583908 4972532.101021244),0
2011-12-01 00:08:28,12/01/2011 12:08:28 AM,12/01/2011 12:23:45 AM,Banging/Pounding,40.729617714911406,-73.99496315532276,POINT (-8237081.61971757 4972541.769159133),0
2011-12-03 10:55:00,12/03/2011 10:55:00 AM,12/10/2011 09:00:00 PM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.72950527723296,-73.99827896070484,POINT (-8237450.733484271 4972525.252213177),0
2011-12-08 01:08:00,12/08/2011 01:08:00 AM,12/09/2011 08:00:00 PM,Noise: Construction Equipment (NC1),40.728772428667924,-73.99836196384234,POINT (-8237459.973351274 4972417.598413939),0
2011-12-10 19:01:07,12/10/2011 07:01:07 PM,12/11/2011 12:29:24 AM,Loud Music/Party,40.729444899165664,-73.99879491278044,POINT (-8237508.169006602 4972516.382766624),0
2011-12-17 16:06:00,12/17/2011 04:06:00 PM,12/24/2011 12:45:00 PM,Noise: Construction Before/After Hours (NM1),40.7285638296452,-73.99854236886307,POINT (-8237480.055946318 4972386.955905333),0
2011-12-21 00:26:19,12/21/2011 12:26:19 AM,12/21/2011 01:44:42 AM,Banging/Pounding,40.729617714911406,-73.99496315532276,POINT (-8237081.61971757 4972541.769159133),0
2011-12-23 23:46:05,12/23/2011 11:46:05 PM,12/24/2011 03:02:40 AM,Loud Music/Party,40.72950527723296,-73.99827896070484,POINT (-8237450.733484271 4972525.252213177),0
2012-01-01 07:32:06,01/01/2012 07:32:06 AM,01/01/2012 08:29:47 AM,Loud Music/Party,40.729535470392605,-73.99833668873262,POINT (-8237457.15973893 4972529.687545575),0
2012-01-07 23:04:00,01/07/2012 11:04:00 PM,01/14/2012 09:30:00 AM,Noise: Construction Equipment (NC1),40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2012-01-10 21:32:00,01/10/2012 09:32:00 PM,01/12/2012 08:00:00 PM,Noise: Construction Equipment (NC1),40.72956566347278,-73.99839080876058,POINT (-8237463.184352882 4972534.12286831),0
2012-02-14 14:33:00,02/14/2012 02:33:00 PM,02/16/2012 06:45:00 AM,Noise: Construction Before/After Hours (NM1),40.72881076096117,-73.99506063261937,POINT (-8237092.470840592 4972423.229311869),0
2012-02-19 21:25:40,02/19/2012 09:25:40 PM,02/19/2012 11:49:24 PM,Loud Music/Party,40.7290304444001,-73.9991737627038,POINT (-8237550.342387157 4972455.5002071),0
